dataset,station,component,configuration,template,r,snr_db,snr_lin
ingv,EEC1,vec,sim2,template2,0.4694,8.796,2.7529
ingv,EEC1,vec,sim2,template2,0.397,7.806,2.4565
ingv,EEC1,vec,sim2,template2,0.4018,-0.169,0.9807
ingv,EEC1,vec,sim2,template2,0.4071,-0.142,0.9838
ingv,EEC1,vec,sim2,template2,0.4279,3.002,1.4129
ingv,EEC1,vec,sim2,template2,0.4336,0.135,1.0156
ingv,EEC1,vec,sim2,template2,0.4106,-0.808,0.9112
ingv,EEC1,vec,sim2,template2,0.4021,4.114,1.6058
ingv,EEC1,vec,sim2,template2,0.412,0.414,1.0489
ingv,EEC1,vec,sim2,template2,0.4035,0.198,1.0231
ingv,EEC1,vec,sim2,template2,0.434,5.207,1.8211
ingv,EEC1,vec,sim2,template2,0.393,0.212,1.0248
ingv,EEC1,vec,sim2,template2,0.4346,2.744,1.3715
ingv,EEC1,vec,sim2,template2,0.4915,-0.928,0.8987
ingv,EEC1,vec,sim2,template2,0.4284,-4.825,0.5738
ingv,EEC1,vec,sim2,template2,0.429,1.637,1.2074
ingv,EEC1,vec,sim2,template2,0.4284,1.769,1.2259
ingv,EEC1,vec,sim2,template2,0.4489,-1.069,0.8842
ingv,EEC1,vec,sim2,template2,0.41,2.866,1.391
ingv,EEC1,vec,sim2,template2,0.4317,4.29,1.6388
ingv,EEC1,vec,sim2,template2,0.467,2.276,1.2996
ingv,EEC1,vec,sim2,template2,0.446,1.484,1.1863
ingv,EEC1,vec,sim2,template2,0.4935,3.631,1.519
ingv,EEC1,vec,sim2,template2,0.4246,3.262,1.4557
ingv,EEC1,vec,sim2,template2,0.4379,6.327,2.0718
ingv,EEC1,vec,sim2,template2,0.456,4.426,1.6646
ingv,EEC1,vec,sim2,template2,0.4063,2.664,1.359
ingv,EEC1,vec,sim2,template2,0.48,3.93,1.5722
ingv,EEC1,vec,sim2,template2,0.4622,5.326,1.8462
ingv,EEC1,vec,sim2,template2,0.3921,5.56,1.8967
ingv,EEC1,vec,sim2,template2,0.4037,0.573,1.0681
ingv,EEC1,vec,sim2,template2,0.408,11.637,3.8181
ingv,EEC1,vec,sim2,template2,0.4493,11.183,3.6235
ingv,EEC1,vec,sim2,template2,0.3992,1.445,1.181
ingv,EEC1,vec,sim2,template2,0.3986,1.969,1.2545
ingv,EEC1,vec,sim2,template2,0.407,2.462,1.3276
ingv,EEC1,vec,sim2,template2,0.4205,-5.271,0.545
ingv,EEC1,vec,sim2,template2,0.3998,0.666,1.0797
ingv,EEC1,vec,sim2,template2,0.4133,5.762,1.9413
ingv,EEC1,vec,sim2,template2,0.3961,-0.142,0.9838
ingv,EEC1,vec,sim2,template2,0.4659,-0.934,0.898
ingv,EEC1,vec,sim2,template2,0.4308,5.402,1.8626
ingv,EEC1,vec,sim2,template2,0.4575,-1.329,0.8581
ingv,EEC1,vec,sim2,template2,0.4589,5.767,1.9425
ingv,EEC1,vec,sim2,template3,0.4249,0.619,1.0739
ingv,EEC1,vec,sim2,template3,0.4003,1.422,1.1779
ingv,EEC1,vec,sim2,template3,0.3745,1.068,1.1309
ingv,EEC1,vec,sim2,template3,0.3906,1.656,1.21
ingv,EEC1,vec,sim2,template3,0.4228,1.067,1.1307
ingv,EEC1,vec,sim2,template3,0.3829,0.825,1.0997
ingv,EEC1,vec,sim2,template3,0.4112,10.246,3.2531
ingv,EEC1,vec,sim2,template3,0.4387,1.542,1.1943
ingv,EEC1,vec,sim2,template3,0.4474,7.957,2.4994
ingv,EEC1,vec,sim2,template3,0.3902,-1.901,0.8034
ingv,EEC1,vec,sim2,template3,0.3762,0.105,1.0121
ingv,EEC1,vec,sim2,template3,0.3758,2.012,1.2606
ingv,EEC1,vec,sim2,template3,0.4412,-1.669,0.8251
ingv,EEC1,vec,sim2,template3,0.408,0.123,1.0142
ingv,EEC1,vec,sim2,template3,0.4704,2.878,1.3929
ingv,EEC1,vec,sim2,template3,0.3947,-1.783,0.8144
ingv,EEC1,vec,sim2,template3,0.3986,0.826,1.0997
ingv,EEC1,vec,sim2,template3,0.3754,3.043,1.4196
ingv,EEC1,vec,sim2,template3,0.3858,3.727,1.5359
ingv,EEC1,vec,sim2,template3,0.4305,0.029,1.0033
ingv,EEC1,vec,sim2,template3,0.3931,1.286,1.1596
ingv,EEC1,vec,sim2,template3,0.3769,9.143,2.865
ingv,EEC1,vec,sim2,template3,0.393,-0.148,0.9831
ingv,EEC1,vec,sim2,template3,0.4388,-1.129,0.8782
ingv,EEC1,vec,sim2,template3,0.3747,10.06,3.1841
ingv,EEC1,vec,sim2,template3,0.4021,4.944,1.7669
ingv,EEC1,vec,sim2,template3,0.3778,2.275,1.2995
ingv,EEC1,vec,sim2,template3,0.3855,0.694,1.0832
ingv,EEC1,vec,sim2,template3,0.3747,3.722,1.535
ingv,EEC1,vec,sim2,template3,0.385,7.498,2.3708
ingv,EEC1,vec,sim2,template3,0.4065,5.853,1.9618
ingv,EEC1,vec,sim2,template3,0.4256,9.138,2.8635
ingv,EEC1,vec,sim2,template3,0.4441,1.226,1.1516
ingv,EEC1,vec,sim2,template3,0.3974,0.549,1.0652
ingv,EEC1,vec,sim2,template3,0.3802,-0.604,0.9329
ingv,EEC1,vec,sim2,template3,0.4042,2.273,1.2991
ingv,EEC1,vec,sim2,template3,0.3775,-2.269,0.7701
ingv,EEC1,vec,sim2,template3,0.3936,3.174,1.4411
ingv,EEC1,vec,sim2,template3,0.3803,6.061,2.0093
ingv,EEC1,vec,sim2,template3,0.4002,0.623,1.0744
ingv,EEC1,vec,sim2,template3,0.4082,11.147,3.6088
ingv,EEC1,vec,sim2,template3,0.3998,2.094,1.2726
ingv,EEC1,vec,sim2,template3,0.4701,7.751,2.4408
ingv,EEC1,vec,sim2,template3,0.393,1.916,1.2469
ingv,EEC1,vec,sim2,template3,0.3773,-0.013,0.9985
ingv,EEC1,vec,sim2,template3,0.4001,1.825,1.2338
ingv,EEC1,vec,sim2,template3,0.3992,0.587,1.07
ingv,EEC1,vec,sim2,template3,0.3742,1.071,1.1312
ingv,EEC1,vec,sim2,template3,0.4225,6.515,2.1172
ingv,EEC1,vec,sim2,template3,0.396,0.153,1.0178
ingv,EEC1,vec,sim2,template3,0.3778,0.021,1.0024
ingv,EEC1,vec,sim2,template3,0.3995,9.133,2.8619
ingv,EEC1,vec,sim2,template3,0.3797,-1.107,0.8803
ingv,EEC1,vec,sim2,template3,0.3963,-0.796,0.9125
ingv,EEC1,vec,sim2,template3,0.4068,1.262,1.1563
ingv,EEC1,vec,sim2,template3,0.3788,4.62,1.7021
ingv,EEC1,vec,sim2,template3,0.3813,-0.713,0.9212
ingv,EEC1,vec,sim2,template4,0.2216,-0.036,0.9958
ingv,EEC1,vec,sim2,template4,0.2537,7.648,2.4121
ingv,EEC1,vec,sim2,template4,0.2296,-4.965,0.5646
ingv,EEC1,vec,sim2,template4,0.2185,0.159,1.0184
ingv,EEC1,vec,sim2,template4,0.2287,0.631,1.0753
ingv,EEC1,vec,sim2,template4,0.2766,-1.5,0.8414
ingv,EEC1,vec,sim2,template4,0.2249,0.801,1.0967
ingv,EEC1,vec,sim2,template4,0.2238,0.31,1.0363
ingv,EEC1,vec,sim2,template4,0.2329,0.046,1.0053
ingv,EEC1,vec,sim2,template4,0.2199,0.802,1.0967
ingv,EEC1,vec,sim2,template4,0.2356,-1.276,0.8634
ingv,EEC1,vec,sim2,template4,0.2624,3.885,1.5641
ingv,EEC1,vec,sim2,template4,0.2285,-0.508,0.9432
ingv,EEC1,vec,sim2,template4,0.2342,-0.172,0.9804
ingv,EEC1,vec,sim2,template4,0.2461,0.368,1.0433
ingv,EEC1,vec,sim2,template4,0.217,0.112,1.013
ingv,EEC1,vec,sim2,template4,0.2657,4.669,1.7117
ingv,EEC1,vec,sim2,template4,0.2194,1.102,1.1352
ingv,EEC1,vec,sim2,template4,0.2368,-1.751,0.8175
ingv,EEC1,vec,sim2,template4,0.2255,7.018,2.2434
ingv,EEC1,vec,sim2,template4,0.2279,6.645,2.149
ingv,EEC1,vec,sim2,template4,0.2251,0.976,1.119
ingv,EEC1,vec,sim2,template4,0.2504,-0.107,0.9878
ingv,EEC1,vec,sim2,template4,0.2309,-1.402,0.851
ingv,EEC1,vec,sim2,template4,0.2316,-0.807,0.9113
ingv,EEC1,vec,sim2,template4,0.2274,-1.392,0.8519
ingv,EEC1,vec,sim2,template4,0.2309,0.696,1.0834
ingv,EEC1,vec,sim2,template4,0.2423,1.456,1.1824
ingv,EEC1,vec,sim2,template4,0.2244,4.15,1.6124
ingv,EEC1,vec,sim2,template4,0.2603,5.567,1.8983
ingv,EEC1,vec,sim2,template4,0.2226,5.962,1.9866
ingv,EEC1,vec,sim2,template4,0.249,-1.413,0.8499
ingv,EEC1,vec,sim2,template4,0.2595,-0.161,0.9817
ingv,EEC1,vec,sim2,template4,0.2198,-1.079,0.8832
ingv,EEC1,vec,sim2,template4,0.2573,2.969,1.4075
ingv,EEC1,vec,sim2,template4,0.2252,1.423,1.1781
ingv,EEC1,vec,sim2,template4,0.2189,-0.039,0.9955
ingv,EEC1,vec,sim2,template4,0.2279,-1.258,0.8652
ingv,EEC1,vec,sim2,template4,0.2695,2.288,1.3014
ingv,EEC1,vec,sim2,template4,0.2372,0.233,1.0272
ingv,EEC1,vec,sim2,template4,0.2161,0.904,1.1097
ingv,EEC1,vec,sim2,template4,0.2159,0.482,1.057
ingv,EEC1,vec,sim2,template4,0.266,0.477,1.0565
ingv,EEC1,vec,sim2,template4,0.2277,0.142,1.0165
ingv,EEC1,vec,sim2,template4,0.2378,1.601,1.2024
ingv,EEC1,vec,sim2,template4,0.2494,-0.165,0.9812
ingv,EEC1,vec,sim2,template4,0.2691,-0.651,0.9278
ingv,EEC1,vec,sim2,template4,0.2354,-0.387,0.9564
ingv,EEC1,vec,sim2,template4,0.2362,0.178,1.0208
ingv,EEC1,vec,sim2,template4,0.2325,2.521,1.3368
ingv,EEC1,vec,sim2,template4,0.2325,0.266,1.0311
ingv,EEC1,vec,sim2,template4,0.2233,0.374,1.0441
ingv,EEC1,vec,sim2,template4,0.2386,-0.094,0.9892
ingv,EEC1,vec,sim2,template4,0.2219,0.679,1.0813
ingv,EEC1,vec,sim2,template4,0.2202,0.996,1.1214
ingv,EEC1,vec,sim2,template4,0.234,0.686,1.0822
ingv,EEC1,vec,sim2,template4,0.2312,-0.526,0.9412
ingv,EEC1,vec,sim2,template4,0.2869,0.09,1.0104
ingv,EEC1,vec,sim2,template4,0.2172,1.07,1.1312
ingv,EEC1,vec,sim2,template4,0.2525,-0.135,0.9846
ingv,EEC1,vec,sim2,template4,0.2159,1.52,1.1912
ingv,EEC1,vec,sim2,template4,0.2554,0.25,1.0292
ingv,EEC1,vec,sim2,template4,0.2233,4.694,1.7167
ingv,EEC1,vec,sim2,template4,0.2284,1.264,1.1566
ingv,EEC1,vec,sim2,template4,0.2224,0.746,1.0896
ingv,EEC1,vec,sim2,template4,0.217,5.816,1.9534
ingv,EEC1,vec,sim2,template4,0.2236,2.323,1.3066
ingv,EEC1,vec,sim2,template4,0.2205,0.05,1.0058
ingv,EEC1,vec,sim2,template4,0.217,-0.089,0.9898
ingv,EEC1,vec,sim2,template4,0.2272,-1.207,0.8702
ingv,EEC1,vec,sim2,template4,0.235,-0.026,0.997
ingv,EEC1,vec,sim2,template4,0.2238,2.591,1.3476
ingv,EEC1,vec,sim2,template4,0.2435,1.143,1.1407
ingv,EEC1,vec,sim2,template4,0.2268,1.734,1.221
ingv,EEC1,vec,sim2,template4,0.2369,1.153,1.142
ingv,EEC1,vec,sim2,template4,0.2237,1.586,1.2004
ingv,EEC1,vec,sim2,template4,0.2267,3.651,1.5225
ingv,EEC1,vec,sim2,template4,0.2218,4.342,1.6485
ingv,EEC1,vec,sim2,template4,0.2425,3.189,1.4437
ingv,EEC1,vec,sim2,template4,0.2231,4.009,1.5865
ingv,EEC1,vec,sim2,template4,0.2276,-0.43,0.9517
ingv,EEC1,vec,sim2,template4,0.2211,-2.885,0.7174
ingv,EEC1,vec,sim2,template4,0.2321,-0.417,0.9531
ingv,EEC1,vec,sim2,template4,0.2265,4.341,1.6484
ingv,EEC1,vec,sim2,template4,0.2179,-0.891,0.9025
ingv,EEC1,vec,sim2,template4,0.2212,2.546,1.3407
ingv,EEC1,vec,sim2,template4,0.2468,-2.126,0.7829
ingv,EEC1,vec,sim2,template4,0.2551,0.474,1.056
ingv,EEC1,vec,sim2,template4,0.2208,-1.939,0.7999
ingv,EEC1,vec,sim2,template4,0.2677,2.22,1.2913
ingv,EEC1,vec,sim2,template4,0.2156,0.664,1.0795
ingv,EEC1,vec,sim2,template4,0.2437,0.136,1.0158
ingv,EEC1,vec,sim2,template4,0.2396,1.484,1.1864
ingv,EEC1,vec,sim2,template4,0.217,1.15,1.1416
ingv,EEC1,vec,sim2,template4,0.2178,1.807,1.2313
ingv,EEC1,vec,sim2,template4,0.2642,8.01,2.5147
ingv,EEC1,vec,sim2,template4,0.2184,0.798,1.0962
ingv,EEC1,vec,sim2,template4,0.2534,7.342,2.3285
ingv,EEC1,vec,sim2,template4,0.2174,3.941,1.5742
ingv,EEC1,vec,sim2,template4,0.2217,0.673,1.0806
ingv,EEC1,vec,sim2,template4,0.2377,2.258,1.2969
ingv,EEC1,vec,sim2,template4,0.2204,-0.522,0.9417
ingv,EEC1,vec,sim2,template4,0.2214,0.13,1.0151
ingv,EEC1,vec,sim2,template4,0.2416,-0.548,0.9389
ingv,EEC1,vec,sim2,template4,0.2788,-2.089,0.7862
ingv,EEC1,vec,sim2,template4,0.2355,8.921,2.7929
ingv,EEC1,vec,sim2,template4,0.2598,7.834,2.4642
ingv,EEC1,vec,sim2,template4,0.2338,5.665,1.9198
ingv,EEC1,vec,sim2,template4,0.2534,2.837,1.3862
ingv,EEC1,vec,sim2,template4,0.2451,2.404,1.3188
ingv,EEC1,vec,sim2,template4,0.2237,3.364,1.4731
ingv,EEC1,vec,sim2,template4,0.241,0.853,1.1032
ingv,EEC1,vec,sim2,template4,0.2348,0.694,1.0831
ingv,EEC1,vec,sim2,template4,0.2564,2.269,1.2985
ingv,EEC1,vec,sim2,template4,0.2274,-0.59,0.9344
ingv,EEC1,vec,sim2,template4,0.2568,-0.435,0.9512
ingv,EEC1,vec,sim2,template4,0.2297,-0.611,0.932
ingv,EEC1,vec,sim2,template4,0.233,2.704,1.3652
ingv,EEC1,vec,sim2,template4,0.2225,2.863,1.3904
ingv,EEC1,vec,sim2,template4,0.2416,3.47,1.4911
ingv,EEC1,vec,sim2,template4,0.2158,2.994,1.4116
ingv,EEC1,vec,sim2,template4,0.2336,0.056,1.0065
ingv,EEC1,vec,sim2,template4,0.2264,2.422,1.3217
ingv,EEC1,vec,sim2,template4,0.2286,6.919,2.218
ingv,EEC1,vec,sim2,template4,0.2282,0.109,1.0126
ingv,EEC1,vec,sim2,template4,0.2274,-1.306,0.8604
ingv,EEC1,vec,sim2,template4,0.2635,0.848,1.1025
ingv,EEC1,vec,sim2,template4,0.278,-2.363,0.7618
ingv,EEC1,vec,sim2,template4,0.234,6.106,2.0199
ingv,EEC1,vec,sim2,template4,0.2208,0.103,1.0119
ingv,EEC1,vec,sim2,template4,0.2378,-1.139,0.8771
ingv,EEC1,vec,sim2,template4,0.2164,2.103,1.274
ingv,EEC1,vec,sim2,template4,0.2323,2.184,1.2859
ingv,EEC1,vec,sim2,template4,0.2183,-0.63,0.93
ingv,EEC1,vec,sim2,template4,0.2468,0.008,1.0009
ingv,EEC1,vec,sim2,template4,0.2189,0.436,1.0515
ingv,EEC1,vec,sim2,template4,0.2215,-0.102,0.9884
ingv,EEC1,vec,sim2,template4,0.2227,0.155,1.018
ingv,EEC1,vec,sim3,template1,0.4159,0.483,1.0572
ingv,EEC1,vec,sim3,template1,0.4078,-0.071,0.9919
ingv,EEC1,vec,sim3,template1,0.3898,1.818,1.2328
ingv,EEC1,vec,sim3,template1,0.3915,0.114,1.0132
ingv,EEC1,vec,sim3,template1,0.5103,9.503,2.9864
ingv,EEC1,vec,sim3,template1,0.4413,4.139,1.6105
ingv,EEC1,vec,sim3,template1,0.4111,-0.395,0.9555
ingv,EEC1,vec,sim3,template1,0.3978,1.114,1.1369
ingv,EEC1,vec,sim3,template1,0.5187,-4.185,0.6177
ingv,EEC1,vec,sim3,template1,0.4782,8.605,2.6932
ingv,EEC1,vec,sim3,template1,0.3802,0.133,1.0154
ingv,EEC1,vec,sim3,template1,0.4943,7.742,2.4385
ingv,EEC1,vec,sim3,template1,0.386,-1.013,0.89
ingv,EEC1,vec,sim3,template1,0.4063,-1.418,0.8494
ingv,EEC1,vec,sim3,template1,0.3905,1.843,1.2363
ingv,EEC1,vec,sim3,template1,0.4616,3.702,1.5314
ingv,EEC1,vec,sim3,template1,0.4671,0.151,1.0176
ingv,EEC1,vec,sim3,template1,0.5353,10.681,3.4201
ingv,EEC1,vec,sim3,template1,0.3837,-0.935,0.898
ingv,EEC1,vec,sim3,template1,0.4088,0.235,1.0274
ingv,EEC1,vec,sim3,template1,0.3776,-0.737,0.9186
ingv,EEC1,vec,sim3,template1,0.3872,2.411,1.3199
ingv,EEC1,vec,sim3,template1,0.3835,0.993,1.1211
ingv,EEC1,vec,sim3,template1,0.4675,5.128,1.8047
ingv,EEC1,vec,sim3,template1,0.4976,7.455,2.3591
ingv,EEC1,vec,sim3,template1,0.4144,2.145,1.2801
ingv,EEC1,vec,sim3,template1,0.4158,0.335,1.0393
ingv,EEC1,vec,sim3,template1,0.4152,-1.561,0.8355
ingv,EEC1,vec,sim3,template1,0.5022,-4.088,0.6246
ingv,EEC1,vec,sim3,template1,0.4381,0.423,1.0498
ingv,EEC1,vec,sim3,template1,0.397,0.402,1.0474
ingv,EEC1,vec,sim3,template1,0.4037,-0.587,0.9346
ingv,EEC1,vec,sim3,template1,0.3885,0.366,1.043
ingv,EEC1,vec,sim3,template1,0.4484,-0.058,0.9933
ingv,EEC1,vec,sim3,template1,0.3851,1.07,1.1312
ingv,EEC1,vec,sim3,template1,0.3897,3.216,1.4481
ingv,EEC1,vec,sim3,template1,0.5374,6.86,2.203
ingv,EEC1,vec,sim3,template1,0.4005,-1.424,0.8488
ingv,EEC1,vec,sim3,template1,0.3799,-1.611,0.8307
ingv,EEC1,vec,sim3,template1,0.4073,0.292,1.0342
ingv,EEC1,vec,sim3,template1,0.3775,0.887,1.1075
ingv,EEC1,vec,sim3,template1,0.4148,-0.522,0.9416
ingv,EEC1,vec,sim3,template1,0.4876,1.344,1.1673
ingv,EEC1,vec,sim3,template1,0.384,3.074,1.4246
ingv,EEC1,vec,sim3,template1,0.3952,0.131,1.0152
ingv,EEC1,vec,sim3,template1,0.3822,1.058,1.1296
ingv,EEC1,vec,sim3,template1,0.4303,0.785,1.0946
ingv,EEC1,vec,sim3,template1,0.4069,1.504,1.189
ingv,EEC1,vec,sim3,template1,0.4551,3.038,1.4188
ingv,EEC1,vec,sim3,template1,0.431,0.682,1.0817
ingv,EEC1,vec,sim3,template1,0.3833,0.601,1.0717
ingv,EEC1,vec,sim3,template1,0.3883,1.141,1.1404
ingv,EEC1,vec,sim3,template1,0.3858,-0.021,0.9976
ingv,EEC1,vec,sim3,template1,0.4741,4.929,1.7637
ingv,EEC1,vec,sim3,template1,0.4062,-0.605,0.9327
ingv,EEC1,vec,sim3,template1,0.3794,0.168,1.0196
ingv,EEC1,vec,sim3,template1,0.3834,-1.067,0.8844
ingv,EEC1,vec,sim3,template1,0.466,8.303,2.6012
ingv,EEC1,vec,sim3,template1,0.3999,-1.053,0.8858
ingv,EEC1,vec,sim3,template1,0.4116,2.209,1.2897
ingv,EEC1,vec,sim3,template1,0.3892,0.859,1.104
ingv,EEC1,vec,sim3,template1,0.4037,-0.266,0.9699
ingv,EEC1,vec,sim3,template1,0.4333,10.173,3.2258
ingv,EEC1,vec,sim3,template1,0.4883,-2.098,0.7854
ingv,EEC1,vec,sim3,template1,0.4325,5.909,1.9745
ingv,EEC1,vec,sim3,template1,0.4457,2.227,1.2922
ingv,EEC1,vec,sim3,template1,0.429,-4.314,0.6085
ingv,EEC1,vec,sim3,template1,0.4247,2.551,1.3414
ingv,EEC1,vec,sim3,template1,0.4627,4.903,1.7586
ingv,EEC1,vec,sim3,template1,0.415,4.838,1.7454
ingv,EEC1,vec,sim3,template1,0.3843,4.441,1.6674
ingv,EEC1,vec,sim3,template1,0.3925,1.608,1.2034
ingv,EEC1,vec,sim3,template1,0.4077,0.332,1.039
ingv,EEC1,vec,sim3,template1,0.4051,0.047,1.0054
ingv,EEC1,vec,sim3,template1,0.5433,3.848,1.5573
ingv,EEC1,vec,sim3,template1,0.4403,-1.681,0.824
ingv,EEC1,vec,sim3,template1,0.4824,7.336,2.3271
ingv,EEC1,vec,sim3,template1,0.4646,0.39,1.046
ingv,EEC1,vec,sim3,template1,0.4043,4.903,1.7586
ingv,EEC1,vec,sim3,template1,0.3932,4.31,1.6424
ingv,EEC1,vec,sim3,template1,0.3905,1.097,1.1346
ingv,EEC1,vec,sim3,template1,0.4384,0.937,1.114
ingv,EEC1,vec,sim3,template1,0.3804,-1.974,0.7967
ingv,EEC1,vec,sim3,template1,0.3793,0.201,1.0234
ingv,EEC1,vec,sim3,template1,0.5099,6.661,2.1529
ingv,EEC1,vec,sim3,template1,0.379,1.347,1.1678
ingv,EEC1,vec,sim3,template1,0.3781,1.489,1.187
ingv,EEC1,vec,sim3,template1,0.3778,1.844,1.2365
ingv,EEC1,vec,sim3,template1,0.3918,-0.165,0.9812
ingv,EEC1,vec,sim3,template1,0.4628,9.936,3.139
ingv,EEC1,vec,sim3,template1,0.48,4.778,1.7334
ingv,EEC1,vec,sim3,template1,0.3843,0.415,1.049
ingv,EEC1,vec,sim3,template1,0.4079,0.203,1.0237
ingv,EEC1,vec,sim3,template1,0.4445,2.22,1.2913
ingv,EEC1,vec,sim3,template1,0.4045,-0.236,0.9732
ingv,EEC1,vec,sim3,template1,0.3812,0.98,1.1195
ingv,EEC1,vec,sim3,template1,0.4342,4.75,1.7278
ingv,EEC1,vec,sim3,template1,0.3894,0.013,1.0015
ingv,EEC1,vec,sim3,template1,0.4453,1.087,1.1333
ingv,EEC1,vec,sim3,template1,0.4188,3.883,1.5637
ingv,EEC1,vec,sim3,template1,0.4774,0.3,1.0352
ingv,EEC1,vec,sim3,template1,0.3819,-0.245,0.9722
ingv,EEC1,vec,sim3,template1,0.3776,1.171,1.1443
ingv,EEC1,vec,sim3,template1,0.5086,5.777,1.9446
ingv,EEC1,vec,sim3,template1,0.5068,5.185,1.8166
ingv,EEC1,vec,sim3,template1,0.4346,2.302,1.3034
ingv,EEC1,vec,sim3,template1,0.4602,3.179,1.4419
ingv,EEC1,vec,sim3,template1,0.4501,2.368,1.3135
ingv,EEC1,vec,sim3,template1,0.4952,13.538,4.7521
ingv,EEC1,vec,sim3,template1,0.4374,5.927,1.9786
ingv,EEC1,vec,sim3,template1,0.3837,-1.601,0.8317
ingv,EEC1,vec,sim3,template1,0.4478,2.492,1.3323
ingv,EEC1,vec,sim3,template1,0.395,0.853,1.1032
ingv,EEC1,vec,sim3,template1,0.4562,3.765,1.5427
ingv,EEC1,vec,sim3,template1,0.428,2.078,1.2703
ingv,EEC1,vec,sim3,template1,0.3926,0.754,1.0907
ingv,EEC1,vec,sim3,template1,0.4712,-5.469,0.5328
ingv,EEC1,vec,sim3,template1,0.4907,11.178,3.6216
ingv,EEC1,vec,sim3,template1,0.3901,1.713,1.2179
ingv,EEC1,vec,sim3,template1,0.4679,-1.863,0.8069
ingv,EEC1,vec,sim3,template1,0.4284,7.081,2.2597
ingv,EEC1,vec,sim3,template1,0.44,2.394,1.3173
ingv,EEC1,vec,sim3,template1,0.4629,-0.54,0.9398
ingv,EEC1,vec,sim3,template1,0.3782,-2.116,0.7838
ingv,EEC1,vec,sim3,template1,0.44,1.858,1.2386
ingv,EEC1,vec,sim3,template1,0.415,6.613,2.1411
ingv,EEC1,vec,sim3,template1,0.5081,3.241,1.4523
ingv,EEC1,vec,sim3,template1,0.5138,4.26,1.633
ingv,EEC1,vec,sim3,template1,0.4047,0.13,1.0151
ingv,EEC1,vec,sim3,template1,0.4028,-0.968,0.8945
ingv,EEC1,vec,sim3,template1,0.4154,1.973,1.255
ingv,EEC1,vec,sim3,template1,0.404,0.823,1.0993
ingv,EEC1,vec,sim3,template1,0.454,6.723,2.1684
ingv,EEC1,vec,sim3,template1,0.4248,-1.736,0.8188
ingv,EEC1,vec,sim3,template1,0.4715,5.785,1.9464
ingv,EEC1,vec,sim3,template1,0.403,4.883,1.7545
ingv,EEC1,vec,sim3,template1,0.3784,0.485,1.0574
ingv,EEC1,vec,sim3,template1,0.4652,5.76,1.9408
ingv,EEC1,vec,sim3,template1,0.4119,0.66,1.0789
ingv,EEC1,vec,sim3,template1,0.4092,5.132,1.8055
ingv,EEC1,vec,sim3,template1,0.4812,0.453,1.0535
ingv,EEC1,vec,sim3,template1,0.4104,0.748,1.0899
ingv,EEC1,vec,sim3,template1,0.453,-2.229,0.7737
ingv,EEC1,vec,sim3,template1,0.4506,9.647,3.0365
ingv,EEC1,vec,sim3,template1,0.49,0.372,1.0437
ingv,EEC1,vec,sim3,template1,0.4118,-0.47,0.9474
ingv,EEC1,vec,sim3,template1,0.3776,1.08,1.1324
ingv,EEC1,vec,sim3,template1,0.4511,-0.299,0.9662
ingv,EEC1,vec,sim3,template1,0.4645,1.716,1.2185
ingv,EEC1,vec,sim3,template1,0.5058,7.82,2.4604
ingv,EEC1,vec,sim3,template1,0.4386,5.301,1.841
ingv,EEC1,vec,sim3,template1,0.3806,0.03,1.0035
ingv,EEC1,vec,sim3,template1,0.3857,0.454,1.0536
ingv,EEC1,vec,sim3,template1,0.4207,-0.255,0.9711
ingv,EEC1,vec,sim3,template2,0.3858,0.517,1.0613
ingv,EEC1,vec,sim3,template2,0.3567,-0.046,0.9947
ingv,EEC1,vec,sim3,template2,0.3824,0.214,1.0249
ingv,EEC1,vec,sim3,template2,0.4002,-0.159,0.9818
ingv,EEC1,vec,sim3,template2,0.3738,0.886,1.1074
ingv,EEC1,vec,sim3,template2,0.3587,-1.105,0.8805
ingv,EEC1,vec,sim3,template2,0.4053,2.653,1.3572
ingv,EEC1,vec,sim3,template2,0.383,-0.112,0.9872
ingv,EEC1,vec,sim3,template2,0.3834,-1.348,0.8563
ingv,EEC1,vec,sim3,template2,0.4007,0.992,1.121
ingv,EEC1,vec,sim3,template2,0.3715,0.68,1.0814
ingv,EEC1,vec,sim3,template2,0.3556,1.224,1.1513
ingv,EEC1,vec,sim3,template2,0.4763,0.904,1.1097
ingv,EEC1,vec,sim3,template2,0.3991,1.019,1.1245
ingv,EEC1,vec,sim3,template2,0.3549,0.234,1.0273
ingv,EEC1,vec,sim3,template2,0.4739,-0.501,0.9439
ingv,EEC1,vec,sim3,template2,0.3793,-4.427,0.6007
ingv,EEC1,vec,sim3,template2,0.4183,2.202,1.2885
ingv,EEC1,vec,sim3,template2,0.3756,0.566,1.0674
ingv,EEC1,vec,sim3,template2,0.385,-0.032,0.9963
ingv,EEC1,vec,sim3,template2,0.3876,0.061,1.007
ingv,EEC1,vec,sim3,template2,0.3704,-0.27,0.9694
ingv,EEC1,vec,sim3,template2,0.3618,-0.873,0.9044
ingv,EEC1,vec,sim3,template2,0.3746,7.139,2.2747
ingv,EEC1,vec,sim3,template2,0.4794,6.998,2.2382
ingv,EEC1,vec,sim3,template2,0.3955,-0.83,0.9088
ingv,EEC1,vec,sim3,template2,0.3762,-0.247,0.972
ingv,EEC1,vec,sim3,template2,0.3828,0.58,1.0691
ingv,EEC1,vec,sim3,template2,0.3561,-0.258,0.9707
